OpportunityID,CustomerID,OpportunityName,Stage,ExpectedCloseDate,ExpectedRevenue,Owner,Probability
OPP1702,CUST005,Productize Front-End E-Markets,Closed Won,2025-10-08,7649.74,Christopher,50
OPP1703,CUST006,Transform Scalable Web-Readiness,Proposal,2025-09-08,19552.7,Lauren,70
OPP1704,CUST011,Harness Wireless Methodologies,Proposal,2025-07-23,18184.34,Patricia,30
OPP1705,CUST011,Innovate Efficient Info-Mediaries,Qualified,2025-12-20,3167.66,Heidi,90
OPP1706,CUST016,Morph Dynamic Web Services,Proposal,2025-10-10,13255.39,Jessica,10
OPP1707,CUST013,Engage Transparent Eyeballs,Proposal,2025-11-29,4371.6,Brian,10
OPP1708,CUST013,Enhance Cutting-Edge Vortals,Closed Lost,2025-10-14,2624.5,Rebecca,30
OPP1709,CUST019,Visualize Out-Of-The-Box Paradigms,Closed Lost,2025-11-29,1506.94,Stephanie,70
OPP1710,CUST004,Aggregate World-Class E-Services,Closed Lost,2025-09-01,3728.92,Shane,50
OPP1711,CUST015,Incentivize Out-Of-The-Box Applications,Closed Won,2025-07-12,18409.83,Lindsay,10
OPP1712,CUST012,Redefine Rich Mindshare,Closed Lost,2025-11-08,11557.72,Kenneth,70
OPP1713,CUST012,Expedite End-To-End Initiatives,Negotiation,2025-11-07,2641.47,Victoria,70
OPP1714,CUST020,Harness Synergistic Action-Items,Proposal,2025-09-30,13777.67,Edwin,50
OPP1715,CUST015,Orchestrate Cross-Media Paradigms,Closed Lost,2025-11-07,13097.96,William,90
OPP1716,CUST017,Envisioneer Efficient Models,Lead,2025-11-28,19106.73,Charles,70
OPP1717,CUST002,Synergize Strategic Networks,Closed Lost,2025-07-22,6020.79,Christopher,70
OPP1718,CUST004,Whiteboard Next-Generation Web Services,Lead,2025-12-18,9864.04,Roger,10
OPP1719,CUST007,Enhance 24/7 Infrastructures,Negotiation,2025-08-15,4566.23,Stephanie,90
OPP1720,CUST005,Synthesize B2C Solutions,Proposal,2025-10-09,12240.88,Jose,10
OPP1721,CUST009,Brand Scalable Supply-Chains,Qualified,2025-10-21,3811.62,Kyle,30
OPP1722,CUST003,Productize Revolutionary Channels,Lead,2025-11-16,11848.52,Angela,10
OPP1723,CUST007,Innovate B2B Technologies,Proposal,2025-11-26,8288.78,Marie,50
OPP1724,CUST017,Scale Vertical E-Tailers,Closed Won,2025-11-05,5724.43,Christine,50
OPP1725,CUST001,Seize B2C Bandwidth,Qualified,2025-09-08,19790.95,Heather,10
OPP1726,CUST015,Transition B2C Communities,Negotiation,2025-09-01,7966.4,Rachel,50
OPP1727,CUST006,Revolutionize Front-End Eyeballs,Qualified,2025-10-13,11396.3,Joshua,50
OPP1728,CUST011,Enhance Wireless Communities,Closed Won,2025-10-03,19963.15,Timothy,10
OPP1729,CUST016,Monetize Holistic Networks,Lead,2025-08-17,909.09,Julia,70
OPP1730,CUST002,Unleash Extensible Eyeballs,Closed Lost,2025-12-06,10561.48,Richard,10
OPP1731,CUST019,Matrix Dot-Com Vortals,Proposal,2025-10-10,4283.85,David,10
OPP1732,CUST002,Matrix Granular Deliverables,Negotiation,2025-11-18,3843.96,Andrew,70
OPP1733,CUST006,Synergize Integrated Metrics,Proposal,2025-12-02,4570.94,Tom,50
OPP1734,CUST012,Utilize Distributed Initiatives,Closed Won,2025-10-12,12775.46,Madeline,70
OPP1735,CUST005,Redefine Dot-Com Convergence,Proposal,2025-07-30,8430.52,Samuel,90
OPP1736,CUST003,Enhance Seamless Communities,Negotiation,2025-10-28,13742.52,Veronica,10
OPP1737,CUST014,Transition Vertical Interfaces,Proposal,2025-07-19,11374.33,Austin,30
OPP1738,CUST003,Enhance End-To-End Functionalities,Closed Lost,2025-12-25,13310.58,Andrew,90
OPP1739,CUST020,Grow Impactful Vortals,Closed Lost,2025-08-27,6011.9,Justin,70
OPP1740,CUST018,Streamline B2C Networks,Proposal,2025-07-22,18653.45,Lee,50
OPP1741,CUST020,Morph Synergistic Functionalities,Closed Won,2025-10-21,1782.75,Stefanie,30
OPP1742,CUST011,Monetize 24/365 Methodologies,Qualified,2025-08-13,8262.4,Bobby,70
OPP1743,CUST010,Target Enterprise Technologies,Lead,2025-12-10,17633.65,Caitlin,10
OPP1744,CUST007,Leverage B2B Niches,Negotiation,2025-07-09,2147.83,Carrie,90
OPP1745,CUST007,Engage Efficient Applications,Lead,2025-07-13,18856.13,Dana,70
OPP1746,CUST017,Deliver Magnetic E-Commerce,Qualified,2025-12-23,19486.03,Elizabeth,70
OPP1747,CUST001,Incentivize Ubiquitous Vortals,Closed Lost,2025-09-15,3299.66,Jeffrey,70
OPP1748,CUST004,Syndicate User-Centric E-Services,Proposal,2025-09-17,17219.55,Tabitha,70
OPP1749,CUST011,Syndicate Clicks-And-Mortar E-Tailers,Closed Lost,2025-12-28,17332.15,Michael,50
OPP1750,CUST012,Innovate End-To-End Supply-Chains,Qualified,2025-12-12,18658.79,Darius,30
OPP1751,CUST020,Strategize End-To-End Partnerships,Negotiation,2025-09-15,7661.36,Maria,90
OPP1752,CUST004,Enable Open-Source Infrastructures,Negotiation,2025-10-24,19371.77,Alexander,90
OPP1753,CUST011,Generate Enterprise Metrics,Closed Won,2025-11-24,12873.76,Tina,50
OPP1754,CUST009,Redefine Granular Architectures,Lead,2025-10-28,4454.2,Tina,90
OPP1755,CUST002,Embrace Global Partnerships,Lead,2025-12-22,9650.79,Matthew,50
OPP1756,CUST003,Scale Innovative Initiatives,Closed Lost,2025-09-22,14955.11,Tony,50
OPP1757,CUST015,Orchestrate Rich Relationships,Qualified,2025-08-26,5079.96,Debra,70
OPP1758,CUST002,Streamline Holistic Relationships,Lead,2025-09-06,14708.54,Daniel,50
OPP1759,CUST004,Seize World-Class Relationships,Closed Won,2025-08-29,1525.8,Michael,30
OPP1760,CUST018,E-Enable Magnetic Niches,Qualified,2025-08-14,1281.28,Brittany,70
OPP1761,CUST003,Facilitate Ubiquitous Deliverables,Negotiation,2025-09-08,8293.16,Brittany,90
OPP1762,CUST015,Generate Distributed Applications,Closed Won,2025-08-26,7543.84,Veronica,70
OPP1763,CUST004,Repurpose Extensible Applications,Negotiation,2025-12-01,18094.23,Jose,10
OPP1764,CUST008,Enhance Clicks-And-Mortar Architectures,Qualified,2025-07-22,10510.39,Vanessa,70
OPP1765,CUST018,Envisioneer Impactful Systems,Lead,2025-07-26,9872.35,Rebecca,30
OPP1766,CUST002,Embrace Bleeding-Edge Solutions,Proposal,2025-10-03,9018.62,Ashley,50
OPP1767,CUST006,Streamline 24/7 Infrastructures,Negotiation,2025-08-22,14538.88,Gary,30
OPP1768,CUST004,Mesh Out-Of-The-Box Metrics,Qualified,2025-09-10,6596.53,Jessica,50
OPP1769,CUST006,Whiteboard Rich Relationships,Negotiation,2025-11-15,11731.36,Larry,30
OPP1770,CUST012,Deploy Visionary Deliverables,Lead,2025-10-16,18805.82,Christian,70
OPP1771,CUST019,Productize Value-Added Metrics,Closed Won,2025-11-09,19087.85,Jo,30
OPP1772,CUST014,Reinvent Compelling E-Services,Closed Lost,2025-10-08,13647.94,Michael,30
OPP1773,CUST017,Monetize Bricks-And-Clicks Eyeballs,Lead,2025-07-27,12414.76,Tracy,50
OPP1774,CUST011,Aggregate Integrated Models,Closed Won,2025-09-21,1128.99,Kristi,70
OPP1775,CUST004,Engage 24/365 Paradigms,Proposal,2025-12-29,2957.5,Chelsea,50
OPP1776,CUST016,Unleash Collaborative Initiatives,Proposal,2025-08-22,3311.36,Max,90
OPP1777,CUST007,Generate B2B Channels,Qualified,2025-08-28,10558.88,Ebony,70
OPP1778,CUST016,Matrix Revolutionary Portals,Negotiation,2025-12-26,7667.49,Gloria,30
OPP1779,CUST016,Deliver Next-Generation E-Commerce,Closed Won,2025-09-01,9278.26,Benjamin,70
OPP1780,CUST003,Optimize Visionary Synergies,Closed Lost,2025-07-31,1082.59,Kristin,90
OPP1781,CUST001,Syndicate Mission-Critical Metrics,Qualified,2025-10-07,19744.99,Thomas,70
OPP1782,CUST017,Whiteboard B2C Mindshare,Lead,2025-08-24,2367.05,Elizabeth,70
OPP1783,CUST010,Transform Collaborative E-Commerce,Closed Lost,2025-08-18,19748.83,Connor,70
OPP1784,CUST008,Mesh B2B Technologies,Proposal,2025-12-22,17641.45,Yolanda,90
OPP1785,CUST016,Envisioneer Killer Schemas,Closed Won,2025-09-11,9798.85,Miranda,70
OPP1786,CUST004,Drive Cross-Platform Paradigms,Qualified,2025-07-29,10130.7,Alexis,70
OPP1787,CUST004,Target Wireless Synergies,Closed Won,2025-08-05,19119.22,David,30
OPP1788,CUST016,Orchestrate Cross-Media Methodologies,Proposal,2025-12-01,8559.39,Jade,90
OPP1789,CUST018,Grow Next-Generation Web Services,Closed Won,2025-12-18,13353.9,Steve,10
OPP1790,CUST007,Enable Scalable Niches,Proposal,2025-12-10,19737.23,Elizabeth,70
OPP1791,CUST017,Evolve Strategic E-Services,Negotiation,2025-11-13,9844.64,Benjamin,50
OPP1792,CUST005,Iterate Collaborative Action-Items,Lead,2025-07-25,12633.23,Robert,50
OPP1793,CUST009,Iterate Clicks-And-Mortar Action-Items,Qualified,2025-07-31,10315.57,Jill,30
OPP1794,CUST002,Deliver Compelling Users,Proposal,2025-07-06,12012.92,Timothy,50
OPP1795,CUST017,Optimize Transparent Convergence,Lead,2025-11-10,6181.86,Kevin,70
OPP1796,CUST012,Facilitate Out-Of-The-Box Vortals,Closed Won,2025-08-24,5967.26,Carmen,10
OPP1797,CUST005,Monetize Wireless Models,Closed Lost,2025-10-02,2599.96,Alexis,90
OPP1798,CUST003,Envisioneer Visionary Infrastructures,Lead,2025-11-05,16807.69,Valerie,50
OPP1799,CUST013,Whiteboard Holistic E-Tailers,Negotiation,2025-10-05,16101.19,Kevin,70
OPP1800,CUST017,Re-Contextualize Innovative Deliverables,Lead,2025-07-28,6286.3,Jerry,30
OPP1801,CUST018,Grow B2B Web-Readiness,Closed Won,2025-10-08,3116.9,Steven,50
OPP1802,CUST011,Incubate User-Centric Technologies,Closed Won,2025-10-15,4775.74,Stephen,30
OPP1803,CUST005,Transition Distributed Synergies,Lead,2025-09-18,9054.36,David,90
OPP1804,CUST004,Redefine Plug-And-Play Deliverables,Qualified,2025-11-29,16343.51,Jim,30
OPP1805,CUST013,Transform Synergistic Communities,Qualified,2025-10-13,19475.43,Cynthia,10
OPP1806,CUST001,Envisioneer Viral Platforms,Negotiation,2025-08-10,4708.17,William,30
OPP1807,CUST018,Seize Ubiquitous Communities,Negotiation,2025-08-18,11174.26,Robert,10
OPP1808,CUST008,Enable Holistic Experiences,Proposal,2025-09-26,7253.59,Shane,50
OPP1809,CUST015,Aggregate Back-End E-Commerce,Lead,2025-07-05,11785.53,Brian,50
OPP1810,CUST006,Streamline Synergistic Technologies,Qualified,2025-07-05,17707.81,Brittany,10
OPP1811,CUST018,Benchmark Wireless E-Tailers,Lead,2025-09-21,16972.31,Deanna,70
OPP1812,CUST010,Disintermediate Plug-And-Play Channels,Closed Lost,2025-11-05,11511.6,Larry,50
OPP1813,CUST016,E-Enable B2B Portals,Lead,2025-12-18,2939.56,James,30
OPP1814,CUST003,Morph Out-Of-The-Box Communities,Proposal,2025-10-06,16305.59,Cynthia,10
OPP1815,CUST020,Implement Dot-Com Relationships,Lead,2025-08-29,1525.01,Chad,30
OPP1816,CUST003,Iterate Virtual E-Markets,Proposal,2025-10-10,13630.83,Courtney,50
OPP1817,CUST006,Generate Bleeding-Edge Systems,Negotiation,2025-11-30,18961.4,Shawn,50
OPP1818,CUST007,Architect Intuitive Web Services,Negotiation,2025-09-03,3624.6,Kimberly,30
OPP1819,CUST011,Maximize Integrated Systems,Closed Won,2025-09-15,7141.29,Steven,70
OPP1820,CUST011,Architect Compelling Info-Mediaries,Closed Won,2025-08-10,12555.29,Jennifer,70
OPP1821,CUST015,Leverage Intuitive Channels,Proposal,2025-12-28,15605.9,Perry,90
OPP1822,CUST014,Empower User-Centric Deliverables,Negotiation,2025-11-22,11606.74,Garrett,50
OPP1823,CUST011,Facilitate World-Class Portals,Lead,2025-07-14,15528.79,Mark,10
OPP1824,CUST018,Engineer Synergistic Systems,Proposal,2025-09-08,2283.56,Casey,50
OPP1825,CUST005,Deliver Value-Added Initiatives,Negotiation,2025-07-10,8546.31,Andrew,50
OPP1826,CUST002,Leverage Cross-Media Roi,Negotiation,2025-11-01,13906.96,Connie,50
OPP1827,CUST013,Re-Intermediate Distributed Portals,Qualified,2025-08-21,12054.39,Jeffrey,50
OPP1828,CUST006,Morph Viral Infrastructures,Proposal,2025-10-21,8608.87,Brenda,90
OPP1829,CUST018,Grow Intuitive Systems,Proposal,2025-12-01,5734.59,Michael,10
OPP1830,CUST006,Engineer Front-End Web-Readiness,Lead,2025-12-09,1687.24,Laura,90
OPP1831,CUST004,Brand Robust Roi,Closed Lost,2025-12-17,2876.82,Mary,30
OPP1832,CUST004,Revolutionize Value-Added Convergence,Qualified,2025-11-29,11135.03,Robert,10
OPP1833,CUST014,Repurpose Frictionless Applications,Negotiation,2025-08-04,7888.73,Tiffany,70
OPP1834,CUST013,Whiteboard Cutting-Edge Partnerships,Lead,2025-07-23,4039.67,Connie,90
OPP1835,CUST004,Extend Turn-Key Bandwidth,Closed Lost,2025-11-08,9397.78,Jennifer,90
OPP1836,CUST004,Integrate Back-End Web-Readiness,Closed Lost,2025-08-02,7419.74,Rebecca,50
OPP1837,CUST010,Drive Open-Source Mindshare,Proposal,2025-11-25,4099.81,Alexis,10
OPP1838,CUST017,Synthesize Proactive E-Services,Closed Lost,2025-07-13,2438.09,Cameron,10
OPP1839,CUST020,Target Leading-Edge Methodologies,Proposal,2025-12-10,8157.82,Michael,10
OPP1840,CUST009,Whiteboard Clicks-And-Mortar Applications,Closed Won,2025-10-25,2257.38,David,30
OPP1841,CUST005,Leverage Compelling E-Services,Lead,2025-12-23,19236.14,Megan,90
OPP1842,CUST017,Integrate Value-Added Interfaces,Qualified,2025-09-09,6139.47,Anita,70
OPP1843,CUST008,Extend Enterprise Paradigms,Negotiation,2025-12-05,7257.19,Cody,70
OPP1844,CUST014,Expedite 24/7 Niches,Proposal,2025-10-12,10771.72,Anthony,50
OPP1845,CUST016,Empower Intuitive Infrastructures,Closed Lost,2025-08-18,3212.91,Brandon,30
OPP1846,CUST015,Brand Magnetic Metrics,Proposal,2025-09-29,12666.52,Alicia,70
OPP1847,CUST018,Facilitate Clicks-And-Mortar Schemas,Closed Won,2025-08-22,5254.0,Victoria,10
OPP1848,CUST006,Empower Interactive Schemas,Qualified,2025-07-29,18944.6,Kevin,30
OPP1849,CUST008,Syndicate Extensible Markets,Proposal,2025-08-09,3343.77,Jordan,70
OPP1850,CUST020,Drive Frictionless Mindshare,Lead,2025-11-27,14938.61,Diane,30
OPP1851,CUST008,Evolve Innovative Communities,Lead,2025-11-04,13230.64,Dana,30
OPP1852,CUST003,Empower Web-Enabled Partnerships,Qualified,2025-10-11,1562.91,Christina,10
OPP1853,CUST007,Incubate Strategic E-Tailers,Lead,2025-06-30,1546.14,Kelly,50
OPP1854,CUST009,Enhance Magnetic Mindshare,Lead,2025-08-31,19298.75,Tiffany,70
OPP1855,CUST013,Drive Intuitive Networks,Qualified,2025-07-28,18727.19,Mckenzie,90
OPP1856,CUST006,Synthesize Distributed E-Business,Qualified,2025-09-16,17543.23,Michael,50
OPP1857,CUST012,Orchestrate Back-End Synergies,Proposal,2025-11-29,9656.34,Ashley,90
OPP1858,CUST001,Reinvent Frictionless Methodologies,Qualified,2025-09-30,6437.68,Gloria,10
OPP1859,CUST017,Benchmark Holistic Channels,Proposal,2025-10-03,3877.99,Courtney,70
OPP1860,CUST011,Facilitate Customized E-Commerce,Closed Won,2025-11-03,5167.59,Zachary,50
OPP1861,CUST008,Leverage Virtual Users,Negotiation,2025-08-07,15672.59,Corey,70
OPP1862,CUST003,Synthesize Rich E-Commerce,Negotiation,2025-10-24,8236.03,John,50
OPP1863,CUST013,Enhance Rich E-Tailers,Negotiation,2025-10-10,13624.19,Kimberly,50
OPP1864,CUST014,Enhance Virtual Relationships,Proposal,2025-08-17,8167.19,Chad,90
OPP1865,CUST013,Transition Synergistic Communities,Closed Won,2025-07-25,14310.29,Amanda,30
OPP1866,CUST015,Engage Scalable Technologies,Lead,2025-09-24,16699.21,Michael,10
OPP1867,CUST004,Harness Customized Channels,Qualified,2025-08-31,19546.6,Brenda,90
OPP1868,CUST005,E-Enable Plug-And-Play Mindshare,Closed Won,2025-12-13,6673.54,Kristin,90
OPP1869,CUST005,Deliver Ubiquitous Content,Proposal,2025-09-12,18797.54,Justin,10
OPP1870,CUST002,Reinvent Synergistic Web Services,Negotiation,2025-11-19,1732.15,Ryan,90
OPP1871,CUST017,Repurpose Back-End E-Markets,Closed Lost,2025-12-22,3887.98,April,50
OPP1872,CUST003,Deploy Interactive Users,Negotiation,2025-11-22,5731.13,Joseph,30
OPP1873,CUST002,Incentivize Collaborative Deliverables,Proposal,2025-12-01,10572.41,Gregory,30
OPP1874,CUST018,Integrate Killer Info-Mediaries,Closed Lost,2025-10-24,9325.12,Cynthia,30
OPP1875,CUST014,Drive Cross-Platform Info-Mediaries,Closed Lost,2025-10-12,10023.42,Paul,30
OPP1876,CUST007,Empower Cutting-Edge Action-Items,Qualified,2025-08-15,17583.25,Cheyenne,90
OPP1877,CUST006,Incubate Wireless Partnerships,Qualified,2025-08-17,8775.03,Robert,90
OPP1878,CUST018,Incubate World-Class Solutions,Negotiation,2025-07-15,17147.42,Nathan,50
OPP1879,CUST006,Evolve Enterprise E-Tailers,Qualified,2025-10-29,12879.57,Justin,50
OPP1880,CUST019,Scale Turn-Key Relationships,Closed Lost,2025-09-19,15735.1,Nancy,70
OPP1881,CUST012,Engineer Innovative Initiatives,Proposal,2025-10-09,18923.65,Scott,70
OPP1882,CUST015,Productize Scalable Content,Qualified,2025-07-04,10347.72,Danielle,30
OPP1883,CUST019,Engineer Best-Of-Breed Info-Mediaries,Qualified,2025-07-16,7332.28,Randy,30
OPP1884,CUST020,E-Enable Frictionless Convergence,Proposal,2025-07-23,7477.75,Lawrence,10
OPP1885,CUST019,Optimize Transparent Metrics,Proposal,2025-09-02,13549.41,Brittany,70
OPP1886,CUST010,Harness Sticky Solutions,Negotiation,2025-12-27,10594.37,Nancy,70
OPP1887,CUST013,Reinvent Out-Of-The-Box Interfaces,Closed Won,2025-09-15,6529.32,Douglas,30
OPP1888,CUST017,Seize Global Systems,Closed Won,2025-07-15,5098.41,Jennifer,70
OPP1889,CUST016,Cultivate Leading-Edge Markets,Closed Lost,2025-10-20,19982.81,Mary,50
OPP1890,CUST012,Monetize Compelling Infrastructures,Closed Lost,2025-11-05,11060.14,Travis,90
OPP1891,CUST001,Whiteboard One-To-One Initiatives,Closed Won,2025-10-16,7571.53,James,10
OPP1892,CUST005,Engineer Holistic Communities,Qualified,2025-07-18,9993.81,Isabel,30
OPP1893,CUST004,Deploy Interactive Bandwidth,Negotiation,2025-10-17,5318.75,Theodore,10
OPP1894,CUST014,Leverage World-Class Eyeballs,Closed Lost,2025-07-23,16812.91,Charles,70
OPP1895,CUST003,Utilize Best-Of-Breed E-Tailers,Proposal,2025-09-05,13298.88,Matthew,70
OPP1896,CUST013,Harness Dot-Com Networks,Closed Won,2025-10-03,14046.05,Jennifer,70
OPP1897,CUST014,Visualize Mission-Critical Technologies,Lead,2025-12-08,6111.46,Kathryn,70
OPP1898,CUST009,Orchestrate B2B Bandwidth,Proposal,2025-11-18,16155.91,Corey,10
OPP1899,CUST003,Drive Bleeding-Edge Platforms,Closed Won,2025-07-11,19517.78,Lucas,90
OPP1900,CUST009,Matrix Bleeding-Edge Architectures,Negotiation,2025-08-03,11617.85,Debra,70
OPP1901,CUST004,Drive Virtual Mindshare,Qualified,2025-12-25,18877.37,Phillip,90
OPP1902,CUST008,Cultivate Compelling Experiences,Closed Won,2025-10-11,1672.94,Anthony,10
OPP1903,CUST012,Deliver Extensible Niches,Qualified,2025-06-30,2261.64,Jeffery,50
OPP1904,CUST012,Empower Wireless E-Business,Closed Lost,2025-12-20,18112.04,Alicia,30
OPP1905,CUST013,Cultivate One-To-One Metrics,Negotiation,2025-07-29,7218.14,Christopher,30
OPP1906,CUST006,Repurpose Collaborative Infrastructures,Closed Won,2025-08-20,16042.45,Linda,30
OPP1907,CUST003,Extend Wireless Deliverables,Lead,2025-08-14,4866.28,Cory,70
OPP1908,CUST007,Envisioneer Compelling Content,Qualified,2025-10-14,4680.3,Diana,30
OPP1909,CUST019,Seize Next-Generation Architectures,Negotiation,2025-07-19,9233.46,Nicholas,90
OPP1910,CUST008,Deliver Web-Enabled E-Tailers,Closed Won,2025-11-13,14702.65,Ashley,70
OPP1911,CUST009,Harness Compelling Content,Closed Lost,2025-11-27,6104.11,Ronald,50
OPP1912,CUST003,Re-Contextualize Extensible Platforms,Closed Won,2025-12-21,11394.77,Rachel,90
OPP1913,CUST013,Utilize Back-End Schemas,Closed Lost,2025-10-06,1581.58,Michael,30
OPP1914,CUST005,Orchestrate Transparent Communities,Qualified,2025-12-10,2364.41,Daniel,90
OPP1915,CUST018,Incubate B2B Convergence,Closed Won,2025-08-23,14874.38,Darren,90
OPP1916,CUST007,Integrate Wireless E-Business,Closed Won,2025-09-04,14339.57,Gary,70
OPP1917,CUST002,Re-Intermediate Cutting-Edge Supply-Chains,Qualified,2025-08-04,13204.03,Andrew,30
OPP1918,CUST001,Matrix Mission-Critical Convergence,Qualified,2025-11-25,7136.34,Ryan,10
OPP1919,CUST006,Extend Frictionless Metrics,Negotiation,2025-10-23,2580.53,Ernest,50
OPP1920,CUST006,Unleash Proactive Synergies,Closed Lost,2025-07-31,16487.21,Teresa,90
OPP1921,CUST012,Iterate Global Models,Qualified,2025-09-25,13393.19,David,30
OPP1922,CUST011,Morph Holistic E-Tailers,Lead,2025-08-03,8950.17,Randy,30
OPP1923,CUST001,Leverage Viral Interfaces,Closed Won,2025-07-14,6842.53,Tiffany,30
OPP1924,CUST019,Innovate Global Partnerships,Closed Lost,2025-10-16,5858.97,Robert,70
OPP1925,CUST010,Whiteboard Holistic Platforms,Proposal,2025-09-03,10606.32,Robert,10
OPP1926,CUST012,Implement Seamless Roi,Closed Lost,2025-09-23,13683.69,Shannon,30
OPP1927,CUST009,Disintermediate Customized Partnerships,Proposal,2025-12-13,19827.15,Carly,30
OPP1928,CUST007,Repurpose Cutting-Edge Interfaces,Negotiation,2025-07-02,12373.91,Corey,10
OPP1929,CUST001,Mesh Synergistic Platforms,Negotiation,2025-11-30,2790.45,Savannah,50
OPP1930,CUST014,Visualize Cross-Platform Roi,Negotiation,2025-11-09,5771.98,Anthony,70
OPP1931,CUST019,Whiteboard Wireless Infrastructures,Lead,2025-12-14,3189.85,Michelle,70
OPP1932,CUST012,Extend Best-Of-Breed Users,Proposal,2025-08-05,4502.56,Patricia,30
OPP1933,CUST001,Scale Proactive Applications,Negotiation,2025-07-18,16248.43,Justin,50
OPP1934,CUST008,Revolutionize Bricks-And-Clicks E-Services,Closed Lost,2025-08-24,7962.22,William,10
OPP1935,CUST008,Whiteboard Cutting-Edge E-Tailers,Closed Lost,2025-08-27,15278.81,Linda,10
OPP1936,CUST017,Maximize Integrated Deliverables,Closed Won,2025-09-17,14276.82,Amanda,10
OPP1937,CUST014,Enable E-Business Supply-Chains,Negotiation,2025-08-16,9597.14,David,90
OPP1938,CUST020,Synthesize One-To-One Applications,Closed Lost,2025-11-05,1423.93,Ronald,70
OPP1939,CUST011,Morph Back-End Web Services,Closed Lost,2025-12-26,5069.13,Cesar,10
OPP1940,CUST004,Generate Integrated Methodologies,Closed Lost,2025-08-14,17420.53,Michelle,50
OPP1941,CUST015,Evolve Dynamic Synergies,Closed Lost,2025-10-14,14006.51,Kristi,10
OPP1942,CUST011,Re-Contextualize Efficient E-Services,Lead,2025-09-05,19901.95,Caitlyn,30
OPP1943,CUST003,Benchmark Plug-And-Play Markets,Closed Won,2025-11-04,14294.02,Rita,30
OPP1944,CUST005,Seize Global Technologies,Lead,2025-06-30,15298.78,Bruce,10
OPP1945,CUST019,Architect Magnetic Web Services,Closed Lost,2025-08-11,5997.01,Ryan,90
OPP1946,CUST020,Cultivate 24/365 E-Commerce,Qualified,2025-10-29,5347.34,Julie,70
OPP1947,CUST010,Re-Intermediate Intuitive Action-Items,Lead,2025-09-24,19103.07,Casey,70
OPP1948,CUST012,Architect Open-Source Systems,Proposal,2025-07-25,4206.31,Karen,30
OPP1949,CUST017,Synthesize End-To-End Systems,Lead,2025-10-28,12301.28,Susan,50
OPP1950,CUST018,Benchmark Plug-And-Play Web Services,Qualified,2025-10-08,12426.84,Stephanie,50
OPP1951,CUST003,Visualize Proactive Deliverables,Negotiation,2025-08-27,18635.0,Sarah,30
OPP1952,CUST018,Monetize Web-Enabled Paradigms,Negotiation,2025-10-04,19944.12,Paul,10
OPP1953,CUST007,Transition Web-Enabled Networks,Negotiation,2025-10-16,10090.4,Jonathan,50
OPP1954,CUST014,Empower 24/7 Convergence,Lead,2025-09-11,10657.95,Ashley,10
OPP1955,CUST018,Incubate One-To-One E-Commerce,Proposal,2025-11-03,2610.12,Andrew,10
OPP1956,CUST013,Envisioneer Dot-Com Convergence,Qualified,2025-11-17,16836.6,Janice,10
OPP1957,CUST019,Syndicate Frictionless Web Services,Negotiation,2025-09-16,19272.58,Timothy,70
OPP1958,CUST014,Facilitate Clicks-And-Mortar Platforms,Closed Lost,2025-10-25,12740.93,Bryan,90
OPP1959,CUST019,Generate Real-Time Content,Proposal,2025-12-10,9741.6,Natalie,30
OPP1960,CUST018,Incentivize Dot-Com Vortals,Qualified,2025-09-16,18874.32,Robin,30
OPP1961,CUST005,Revolutionize Cutting-Edge Solutions,Closed Lost,2025-12-16,18088.34,Tiffany,50
OPP1962,CUST002,Morph Efficient Methodologies,Qualified,2025-11-12,11369.51,Steven,10
OPP1963,CUST011,Matrix B2B Paradigms,Lead,2025-09-10,12058.06,Ryan,70
OPP1964,CUST010,Drive E-Business Portals,Proposal,2025-09-06,8803.24,Allen,10
OPP1965,CUST006,Transform Distributed Methodologies,Qualified,2025-08-11,12838.75,Anna,50
OPP1966,CUST002,Optimize Customized Deliverables,Negotiation,2025-10-08,10475.98,Leah,10
OPP1967,CUST011,Deploy Granular Deliverables,Qualified,2025-11-16,2285.55,Theresa,70
OPP1968,CUST019,Empower Integrated Paradigms,Proposal,2025-08-04,6518.83,Frank,10
OPP1969,CUST020,Iterate Holistic Portals,Closed Won,2025-12-26,10883.83,Jacob,30
OPP1970,CUST005,Drive Ubiquitous Systems,Qualified,2025-12-12,8979.19,Jessica,70
OPP1971,CUST011,Generate Value-Added Niches,Qualified,2025-08-06,3613.25,Wendy,50
OPP1972,CUST013,Reinvent Scalable E-Markets,Closed Lost,2025-09-17,19064.92,Lucas,30
OPP1973,CUST016,Orchestrate Granular Communities,Qualified,2025-09-16,12179.14,Crystal,90
OPP1974,CUST011,E-Enable Sticky Content,Lead,2025-10-28,5489.6,Destiny,50
OPP1975,CUST020,Disintermediate Interactive Infrastructures,Lead,2025-11-27,19534.26,John,90
OPP1976,CUST008,Monetize Value-Added Architectures,Lead,2025-08-17,7634.61,Richard,30
OPP1977,CUST013,Productize Innovative Communities,Qualified,2025-12-27,15968.61,Henry,70
OPP1978,CUST014,Cultivate Virtual Platforms,Closed Won,2025-09-04,9693.41,James,10
OPP1979,CUST019,Monetize 24/7 Experiences,Proposal,2025-09-28,8943.12,Christine,90
OPP1980,CUST011,Expedite Next-Generation Info-Mediaries,Lead,2025-07-18,3709.83,Andrea,10
OPP1981,CUST016,Revolutionize Bleeding-Edge E-Commerce,Qualified,2025-10-28,8077.87,Jacqueline,30
